"","Year","ZIP.code","age","Number.of.Visits","Age.adjusted.rate","County.Fips.code","County"
"5731",2014,94107,"adult",68,30.4,6075,"san francisco"
"5732",2012,92037,"child",23,37.3999939,6073,"san diego"
"5733",2014,94087,"adult",43,10.9,6085,"santa clara"
"5734",2012,92256,"adult",15,63.5,6071,"san bernardino"
"5735",2014,94086,"adult",46,11.9,6085,"santa clara"
"5736",2016,93728,"child",89,218.7,6019,"fresno"
"5737",2016,93611,"child",73,67,6019,"fresno"
"5738",2015,90717,"adult",63,37.1,6037,"los angeles"
"5739",2013,92586,"child",13,47.4,6065,"riverside"
"5740",2014,94085,"adult",33,20.2,6085,"santa clara"
"5741",2009,92503,"child",185,71.59997559,6065,"riverside"
"5742",2013,92107,"adult",51,19,6073,"san diego"
"5743",2014,94080,"adult",218,41.4,6081,"san mateo"
"5744",2013,93219,"adult",29,46.9,6107,"tulare"
"5745",2014,94063,"adult",143,62,6081,"san mateo"
"5746",2013,90745,"child",119,91.3,6037,"los angeles"
"5747",2014,94062,"adult",36,19.7,6081,"san mateo"
"5748",2012,95953,"adult",15,19.59999085,6101,"sutter"
"5749",2016,91030,"adult",27,13.4,6037,"los angeles"
"5750",2015,95046,"adult",24,52.5,6085,"santa clara"
"5751",2015,92054,"child",34,41,6073,"san diego"
"5752",2016,95212,"adult",53,24.4,6077,"san joaquin"
"5753",2012,92881,"adult",48,21.5,6065,"riverside"
"5754",2014,94061,"adult",78,27.1,6081,"san mateo"
"5755",2014,94044,"adult",106,35.3,6081,"san mateo"
"5756",2012,95210,"child",89,73.69995117,6077,"san joaquin"
"5757",2016,92128,"adult",26,6,6073,"san diego"
"5758",2014,94041,"adult",14,11.2,6085,"santa clara"
"5759",2012,95819,"adult",34,27.8999939,6067,"sacramento"
"5760",2015,91950,"adult",288,65.5,6073,"san diego"
"5761",2012,92545,"adult",116,45.8999939,6065,"riverside"
"5762",2014,94025,"adult",63,21.1,6081,"san mateo"
"5763",2009,93955,"child",90,93.19995117,6053,"monterey"
"5764",2014,94014,"adult",189,48.1,6081,"san mateo"
"5765",2016,95482,"child",69,90.6,6045,"mendocino"
"5766",2014,93960,"adult",40,19.4,6053,"monterey"
"5767",2009,92107,"child",23,60.8999939,6073,"san diego"
"5768",2013,93646,"adult",32,56.8,6019,"fresno"
"5769",2014,93955,"adult",99,38.1,6053,"monterey"
"5770",2014,93927,"adult",44,45.9,6053,"monterey"
"5771",2014,93926,"adult",21,31.5,6053,"monterey"
"5772",2012,90638,"adult",93,23.09999085,6037,"los angeles"
"5773",2014,93908,"adult",13,10.5,6053,"monterey"
"5774",2016,92562,"child",64,40.9,6065,"riverside"
"5775",2015,95125,"child",37,29.6,6085,"santa clara"
"5776",2009,94710,"child",26,127.3999634,6001,"alameda"
"5777",2015,95116,"adult",338,91.1,6085,"santa clara"
"5778",2014,93905,"adult",189,49.3,6053,"monterey"
"5779",2012,90006,"adult",125,28.69999695,6037,"los angeles"
"5780",2015,95954,"adult",41,45.9,6007,"butte"
"5781",2015,91711,"adult",52,17.1,6037,"los angeles"
"5782",2013,93622,"adult",20,28.2,6019,"fresno"
"5783",2012,92649,"adult",43,16.3999939,6059,"orange"
"5784",2014,93730,"adult",15,16.1,6019,"fresno"
"5785",2014,93728,"adult",90,74.5,6019,"fresno"
"5786",2014,93267,"child",15,73.9,6107,"tulare"
"5787",2014,93720,"adult",77,20.7,6019,"fresno"
"5788",2014,93710,"adult",128,53.9,6019,"fresno"
"5789",2015,92679,"child",13,15.1,6059,"orange"
"5790",2014,93704,"adult",107,53.4,6019,"fresno"
"5791",2014,93646,"adult",24,46,6019,"fresno"
"5792",2009,90813,"adult",407,112.6999512,6037,"los angeles"
"5793",2014,93640,"adult",20,29.6,6019,"fresno"
"5794",2014,93638,"adult",162,47.4,6039,"madera"
"5795",2014,95605,"child",27,70.6,6113,"yolo"
"5796",2014,91506,"adult",59,40.2,6037,"los angeles"
"5797",2014,92243,"adult",289,78.2,6025,"imperial"
"5798",2014,93631,"adult",66,51.9,6019,"fresno"
"5799",2009,95231,"adult",12,38.5,6077,"san joaquin"
"5800",2014,93612,"adult",151,58.7,6019,"fresno"
"5801",2009,95642,"child",16,116.3999634,6005,"amador"
"5802",2015,95054,"adult",49,28.3,6085,"santa clara"
"5803",2013,94402,"adult",60,31.7,6081,"san mateo"
"5804",2014,93611,"adult",92,29.4,6019,"fresno"
"5805",2015,95687,"child",114,86.4,6095,"solano"
"5806",2016,93543,"adult",61,67.9,6037,"los angeles"
"5807",2012,94941,"child",15,21.59999085,6041,"marin"
"5808",2015,93314,"adult",36,19.2,6029,"kern"
"5809",2009,93622,"adult",12,14.3999939,6019,"fresno"
"5810",2014,93609,"adult",21,59.5,6019,"fresno"
"5811",2014,91040,"adult",49,28.4,6037,"los angeles"
"5812",2014,93560,"adult",66,44.5,6029,"kern"
"5813",2014,93551,"adult",125,35,6037,"los angeles"
"5814",2014,94124,"child",128,151.5,6075,"san francisco"
"5815",2014,93546,"adult",33,41,6051,"mono"
"5816",2012,90032,"adult",128,37.3999939,6037,"los angeles"
"5817",2014,93536,"adult",208,35.8,6037,"los angeles"
"5818",2014,93535,"adult",543,107.2,6037,"los angeles"
"5819",2014,93534,"adult",356,124.7,6037,"los angeles"
"5820",2014,92372,"adult",16,50.8,6071,"san bernardino"
"5821",2014,93501,"adult",33,80.6,6029,"kern"
"5822",2009,90247,"child",146,105.6999512,6037,"los angeles"
"5823",2014,93458,"adult",130,33,6083,"santa barbara"
"5824",2009,93618,"adult",62,31.69999695,6107,"tulare"
"5825",2013,95693,"adult",12,24.2,6067,"sacramento"
"5826",2014,93312,"adult",81,20.1,6029,"kern"
"5827",2014,93454,"adult",103,39.4,6083,"santa barbara"
"5828",2013,93307,"child",392,127.4,6029,"kern"
"5829",2009,95632,"child",50,55.19998169,6067,"sacramento"
"5830",2014,93449,"adult",12,21.8,6079,"san luis obispo"
"5831",2014,93446,"adult",97,29.3,6079,"san luis obispo"
"5832",2014,93436,"adult",156,37.1,6083,"santa barbara"
"5833",2014,93422,"adult",67,28.4,6079,"san luis obispo"
"5834",2014,92057,"adult",96,22.6,6073,"san diego"
"5835",2015,92562,"adult",119,24.9,6065,"riverside"
"5836",2014,93420,"adult",73,39.2,6079,"san luis obispo"
"5837",2014,93402,"adult",27,27.1,6079,"san luis obispo"
"5838",2009,94603,"child",232,209.3999023,6001,"alameda"
"5839",2009,93646,"child",53,125.5,6019,"fresno"
"5840",2014,94533,"adult",509,94.7,6095,"solano"
"5841",2014,93311,"adult",82,26.4,6029,"kern"
"5842",2014,93307,"adult",368,66.6,6029,"kern"
"5843",2014,93292,"adult",122,41.7,6107,"tulare"
"5844",2009,95602,"adult",55,37,6061,"placer"
"5845",2014,95219,"adult",57,26.3,6077,"san joaquin"
"5846",2014,93286,"adult",14,18.7,6107,"tulare"
"5847",2014,93277,"adult",143,38.5,6107,"tulare"
"5848",2012,93701,"child",103,206.1999512,6019,"fresno"
"5849",2014,93270,"adult",12,29.2,6107,"tulare"
"5850",2013,95949,"adult",41,24.2,6057,"nevada"
"5851",2014,93268,"adult",51,37.3,6029,"kern"
"5852",2012,95404,"adult",108,33.79998779,6097,"sonoma"
"5853",2014,93267,"adult",12,28.1,6107,"tulare"
"5854",2016,90247,"child",151,131.2,6037,"los angeles"
"5855",2009,92656,"child",55,41,6059,"orange"
"5856",2015,94005,"adult",18,55.3,6081,"san mateo"
"5857",2014,93257,"adult",206,39.6,6107,"tulare"
"5858",2009,95605,"child",42,101.5,6113,"yolo"
"5859",2014,93247,"adult",36,30.2,6107,"tulare"
"5860",2014,93245,"adult",133,54.2,6031,"kings"
"5861",2014,93241,"adult",32,34.5,6029,"kern"
"5862",2014,93234,"adult",18,45.1,6019,"fresno"
"5863",2013,92504,"child",124,90.1,6065,"riverside"
"5864",2014,92833,"adult",96,24.4,6059,"orange"
"5865",2015,91342,"adult",291,43.4,6037,"los angeles"
"5866",2014,93230,"adult",394,83,6031,"kings"
"5867",2014,93223,"adult",38,53.1,6107,"tulare"
"5868",2014,93221,"adult",23,18.5,6107,"tulare"
"5869",2015,94062,"adult",30,11.9,6081,"san mateo"
"5870",2014,93210,"adult",41,24.7,6019,"fresno"
"5871",2009,92009,"child",32,32.29998779,6073,"san diego"
"5872",2014,93204,"adult",26,22.8,6031,"kings"
"5873",2012,90245,"child",15,45,6037,"los angeles"
"5874",2015,95811,"adult",102,176.1,6067,"sacramento"
"5875",2009,92274,"child",47,58.79998779,6065,"riverside"
"5876",2014,93202,"adult",27,143.5,6031,"kings"
"5877",2015,92058,"child",34,64.8,6073,"san diego"
"5878",2013,90032,"adult",135,40.2,6037,"los angeles"
"5879",2014,93105,"adult",33,13.2,6083,"santa barbara"
"5880",2013,90623,"child",17,55.4,6059,"orange"
"5881",2014,93103,"adult",54,35.8,6083,"santa barbara"
"5882",2015,94404,"adult",41,16.7,6081,"san mateo"
"5883",2015,91607,"child",39,74.9,6037,"los angeles"
"5884",2013,90301,"adult",181,65.1,6037,"los angeles"
"5885",2014,93063,"adult",117,27.2,6111,"ventura"
"5886",2016,92225,"child",62,125.7,6065,"riverside"
"5887",2016,92223,"adult",125,34.7,6065,"riverside"
"5888",2009,90701,"adult",31,22.69999695,6037,"los angeles"
"5889",2014,93033,"adult",147,26.7,6111,"ventura"
"5890",2014,90033,"child",184,127.9,6037,"los angeles"
"5891",2015,93230,"adult",361,77.2,6031,"kings"
"5892",2014,93021,"adult",59,21.8,6111,"ventura"
"5893",2016,92630,"adult",93,18.9,6059,"orange"
"5894",2014,93015,"adult",24,17.4,6111,"ventura"
"5895",2014,93004,"adult",36,15.4,6111,"ventura"
"5896",2012,92345,"adult",295,48.69998169,6071,"san bernardino"
"5897",2014,93003,"adult",86,22.8,6111,"ventura"
"5898",2014,92886,"adult",102,25.3,6059,"orange"
"5899",2013,94704,"adult",36,33.9,6001,"alameda"
"5900",2014,93726,"adult",210,75.2,6019,"fresno"
"5901",2014,93614,"adult",18,18.8,6039,"madera"
"5902",2014,95327,"adult",23,24.2,6109,"tuolumne"
"5903",2014,92882,"adult",129,27.7,6065,"riverside"
"5904",2009,90720,"adult",44,27.19999695,6059,"orange"
"5905",2009,92618,"adult",15,16.29998779,6059,"orange"
"5906",2014,92880,"adult",93,20.3,6065,"riverside"
"5907",2015,93706,"child",320,228.5,6019,"fresno"
"5908",2012,95133,"adult",46,24.09999085,6085,"santa clara"
"5909",2014,92879,"adult",117,34.5,6065,"riverside"
"5910",2015,93004,"adult",58,25.4,6111,"ventura"
"5911",2015,92105,"child",220,100,6073,"san diego"
"5912",2014,92870,"adult",128,31.2,6059,"orange"
"5913",2013,95826,"adult",117,40.9,6067,"sacramento"
"5914",2015,92509,"adult",231,40.5,6065,"riverside"
"5915",2009,94583,"child",51,58.19998169,6013,"contra costa"
"5916",2016,95355,"adult",186,43.9,6099,"stanislaus"
"5917",2014,92866,"adult",46,37.3,6059,"orange"
"5918",2015,95470,"adult",18,38.4,6045,"mendocino"
"5919",2013,93312,"child",62,36.8,6029,"kern"
"5920",2009,94551,"adult",59,27.79998779,6001,"alameda"
"5921",2014,92865,"adult",31,19.5,6059,"orange"
"5922",2016,90016,"child",156,131.9,6037,"los angeles"
"5923",2014,92860,"adult",65,29.3,6065,"riverside"
"5924",2009,95404,"adult",139,47.09997559,6097,"sonoma"
"5925",2014,92845,"adult",25,22.7,6059,"orange"
"5926",2009,90746,"adult",104,50.09997559,6037,"los angeles"
"5927",2014,92844,"adult",62,35.9,6059,"orange"
"5928",2014,92843,"adult",116,35.6,6059,"orange"
"5929",2013,90245,"adult",21,18.5,6037,"los angeles"
"5930",2014,92840,"adult",128,31.1,6059,"orange"
"5931",2016,91306,"child",154,144.1,6037,"los angeles"
"5932",2012,90604,"child",114,114.0999756,6037,"los angeles"
"5933",2014,94519,"adult",68,45.2,6013,"contra costa"
"5934",2014,92807,"adult",48,16.5,6059,"orange"
"5935",2015,95501,"adult",172,87.3,6023,"humboldt"
"5936",2012,92083,"adult",96,44.3999939,6073,"san diego"
"5937",2014,92806,"adult",117,36.8,6059,"orange"
"5938",2014,92805,"adult",159,31.3,6059,"orange"
"5939",2014,92780,"adult",86,21.3,6059,"orange"
"5940",2009,92692,"child",55,43.09997559,6059,"orange"
"5941",2016,92508,"adult",45,18.2,6065,"riverside"
"5942",2012,92879,"child",68,50.19998169,6065,"riverside"
"5943",2009,90804,"adult",187,61.19998169,6037,"los angeles"
"5944",2013,94087,"adult",41,10.4,6085,"santa clara"
"5945",2015,93033,"adult",159,27.1,6111,"ventura"
"5946",2012,94605,"adult",385,128.6999512,6001,"alameda"
"5947",2014,92704,"adult",168,26.9,6059,"orange"
"5948",2016,90680,"adult",83,36.2,6059,"orange"
"5949",2009,91335,"adult",288,53.09997559,6037,"los angeles"
"5950",2012,95626,"adult",22,51.09997559,6067,"sacramento"
"5951",2014,92694,"adult",15,13.7,6059,"orange"
"5952",2015,92029,"adult",12,7.3,6073,"san diego"
"5953",2013,95453,"adult",42,44.4,6033,"lake"
"5954",2014,92692,"adult",60,16.1,6059,"orange"
"5955",2014,91307,"adult",54,28.3,6037,"los angeles"
"5956",2014,92683,"adult",204,27.3,6059,"orange"
"5957",2014,95928,"adult",99,35.8,6007,"butte"
"5958",2015,92346,"adult",139,32.3,6071,"san bernardino"
"5959",2014,92675,"adult",48,17.5,6059,"orange"
"5960",2014,95051,"adult",84,19.3,6085,"santa clara"
"5961",2014,92673,"adult",37,19.9,6059,"orange"
"5962",2013,94520,"child",107,104.9,6013,"contra costa"
"5963",2013,93247,"adult",45,39.2,6107,"tulare"
"5964",2015,94612,"adult",103,71.5,6001,"alameda"
"5965",2014,92647,"adult",158,36.5,6059,"orange"
"5966",2014,92646,"adult",95,20.7,6059,"orange"
"5967",2014,92637,"adult",62,14.5,6059,"orange"
"5968",2014,92630,"adult",107,23.5,6059,"orange"
"5969",2013,90706,"child",228,109.9,6037,"los angeles"
"5970",2012,91709,"adult",105,20.5,6071,"san bernardino"
"5971",2014,92105,"adult",273,58.6,6073,"san diego"
"5972",2014,92627,"adult",159,32.8,6059,"orange"
"5973",2009,91767,"adult",188,52.69998169,6037,"los angeles"
"5974",2014,92626,"adult",81,19.4,6059,"orange"
"5975",2013,94014,"adult",159,40.5,6081,"san mateo"
"5976",2016,92058,"adult",62,31.4,6073,"san diego"
"5977",2016,90710,"adult",69,35.9,6037,"los angeles"
"5978",2009,91344,"child",63,54.29998779,6037,"los angeles"
"5979",2009,95341,"adult",138,59.3999939,6047,"merced"
"5980",2014,93065,"adult",120,21.7,6111,"ventura"
"5981",2014,92625,"adult",13,9.6,6059,"orange"
"5982",2013,95032,"adult",36,17.9,6085,"santa clara"
"5983",2014,92618,"adult",33,18.6,6059,"orange"
"5984",2013,93640,"child",51,112.2,6019,"fresno"
"5985",2014,92606,"adult",17,10.4,6059,"orange"
"5986",2009,94608,"child",133,223.0999756,6001,"alameda"
"5987",2014,92604,"adult",39,18.3,6059,"orange"
"5988",2014,92602,"adult",13,10.1,6059,"orange"
"5989",2014,92595,"adult",70,30.2,6065,"riverside"
"5990",2009,95205,"adult",171,71.19995117,6077,"san joaquin"
"5991",2016,92548,"adult",21,42.1,6065,"riverside"
"5992",2014,92591,"adult",88,30,6065,"riverside"
"5993",2014,92585,"adult",37,25.9,6065,"riverside"
"5994",2015,93612,"adult",165,65.3,6019,"fresno"
"5995",2012,95946,"child",18,123.5999756,6057,"nevada"
"5996",2009,95949,"child",20,57.5,6057,"nevada"
"5997",2009,91780,"child",34,47.59997559,6037,"los angeles"
"5998",2014,93940,"adult",45,17.5,6053,"monterey"
"5999",2014,92584,"adult",98,32.1,6065,"riverside"
"6000",2012,95691,"child",64,68.5,6113,"yolo"
"6001",2014,92570,"adult",143,37.6,6065,"riverside"
"6002",2013,95832,"child",45,109.3,6067,"sacramento"
"6003",2013,93611,"adult",106,34,6019,"fresno"
"6004",2014,92656,"adult",46,15,6059,"orange"
"6005",2014,93280,"child",53,64.8,6029,"kern"
"6006",2013,96035,"adult",20,80.1,6103,"tehama"
"6007",2014,92567,"adult",16,24.9,6065,"riverside"
"6008",2014,92562,"adult",79,17,6065,"riverside"
"6009",2014,92557,"adult",122,34.1,6065,"riverside"
"6010",2016,90604,"child",86,85.3,6037,"los angeles"
"6011",2015,95453,"child",18,84.6,6033,"lake"
"6012",2014,92545,"adult",120,43.3,6065,"riverside"
"6013",2014,92405,"child",147,166.6,6071,"san bernardino"
"6014",2009,95010,"adult",15,18.19999695,6087,"santa cruz"
"6015",2014,92544,"adult",145,42.5,6065,"riverside"
"6016",2014,92532,"adult",49,32.5,6065,"riverside"
"6017",2015,95212,"child",60,75.7,6077,"san joaquin"
"6018",2012,91776,"child",36,49.5,6037,"los angeles"
"6019",2014,90232,"adult",39,29.2,6037,"los angeles"
"6020",2009,93703,"adult",173,78.19995117,6019,"fresno"
"6021",2014,92530,"adult",142,38.8,6065,"riverside"
"6022",2016,92102,"adult",155,42.1,6073,"san diego"
"6023",2014,92508,"adult",50,18.3,6065,"riverside"
"6024",2016,93648,"adult",69,66.4,6019,"fresno"
"6025",2015,93647,"adult",37,45.7,6107,"tulare"
"6026",2014,92507,"adult",193,51.8,6065,"riverside"
"6027",2014,92501,"adult",130,81.9,6065,"riverside"
"6028",2015,95133,"child",30,43.5,6085,"santa clara"
"6029",2012,92660,"child",17,25.59999085,6059,"orange"
"6030",2014,92411,"adult",295,170.6,6071,"san bernardino"
"6031",2014,92404,"adult",395,86.7,6071,"san bernardino"
"6032",2012,93536,"adult",159,28.19999695,6037,"los angeles"
"6033",2014,92399,"adult",109,25.8,6071,"san bernardino"
"6034",2014,91606,"child",102,101.5,6037,"los angeles"
"6035",2015,92315,"adult",22,76.2,6071,"san bernardino"
"6036",2012,93286,"adult",33,55.3999939,6107,"tulare"
"6037",2014,92395,"adult",240,75.5,6071,"san bernardino"
"6038",2012,91202,"adult",44,22.29998779,6037,"los angeles"
"6039",2014,92394,"adult",171,63,6071,"san bernardino"
"6040",2014,92392,"adult",236,61.2,6071,"san bernardino"
"6041",2016,91411,"adult",111,55.5,6037,"los angeles"
"6042",2009,90011,"child",372,85.89996338,6037,"los angeles"
"6043",2014,91423,"adult",62,25,6037,"los angeles"
"6044",2014,92377,"adult",58,37.3,6071,"san bernardino"
"6045",2016,92116,"child",38,71.7,6073,"san diego"
"6046",2014,92373,"adult",57,23.1,6071,"san bernardino"
"6047",2014,90249,"child",61,101.2,6037,"los angeles"
"6048",2014,95366,"adult",37,30.2,6077,"san joaquin"
"6049",2014,92653,"adult",37,16.4,6059,"orange"
"6050",2014,90277,"adult",45,14.6,6037,"los angeles"
"6051",2014,92363,"adult",88,237.7,6071,"san bernardino"
"6052",2014,92359,"adult",27,40.5,6071,"san bernardino"
"6053",2014,92101,"child",32,128.9,6073,"san diego"
"6054",2014,92356,"adult",33,61.5,6071,"san bernardino"
"6055",2013,95628,"child",40,54.6,6067,"sacramento"
"6056",2014,92354,"adult",39,20.9,6071,"san bernardino"
"6057",2014,92346,"adult",131,31.4,6071,"san bernardino"
"6058",2015,94608,"adult",252,97,6001,"alameda"
"6059",2014,92345,"adult",355,63.5,6071,"san bernardino"
"6060",2016,93555,"child",50,59.3,6029,"kern"
"6061",2012,95682,"adult",67,35,6017,"el dorado"
"6062",2016,92019,"adult",59,17.5,6073,"san diego"
"6063",2014,92342,"adult",30,69.4,6071,"san bernardino"
"6064",2016,95618,"child",20,36.5,6113,"yolo"
"6065",2014,92337,"adult",104,43.7,6071,"san bernardino"
"6066",2014,92336,"adult",179,27.8,6071,"san bernardino"
"6067",2014,94089,"child",34,74.9,6085,"santa clara"
"6068",2012,90650,"child",214,75.5,6037,"los angeles"
"6069",2014,92325,"adult",60,180.1,6071,"san bernardino"
"6070",2014,92320,"adult",26,43.5,6065,"riverside"
"6071",2013,95747,"adult",118,28.5,6061,"placer"
"6072",2014,92316,"adult",126,59.1,6071,"san bernardino"
"6073",2016,93930,"adult",21,20.5,6053,"monterey"
"6074",2015,95354,"adult",159,86,6099,"stanislaus"
"6075",2014,92315,"adult",21,78.1,6071,"san bernardino"
"6076",2013,92104,"adult",164,42.5,6073,"san diego"
"6077",2016,90222,"adult",221,98.6,6037,"los angeles"
"6078",2014,92314,"adult",36,35.8,6071,"san bernardino"
"6079",2014,92313,"adult",19,21.6,6071,"san bernardino"
"6080",2015,91020,"adult",13,21.2,6037,"los angeles"
"6081",2016,95746,"child",12,26.8,6061,"placer"
"6082",2014,94089,"adult",50,30.2,6085,"santa clara"
"6083",2014,92308,"adult",138,47.1,6071,"san bernardino"
"6084",2014,92056,"child",49,44.4,6073,"san diego"
"6085",2014,92307,"adult",199,71.6,6071,"san bernardino"
"6086",2015,92311,"child",179,200.3,6071,"san bernardino"
"6087",2012,90601,"adult",110,44.79998779,6037,"los angeles"
"6088",2014,92284,"adult",50,26.4,6071,"san bernardino"
"6089",2016,90806,"child",124,99.3,6037,"los angeles"
"6090",2014,92276,"adult",15,28.7,6065,"riverside"
"6091",2009,90620,"adult",135,39.8999939,6059,"orange"
"6092",2014,92270,"adult",20,16.2,6065,"riverside"
"6093",2016,94131,"child",24,52.2,6075,"san francisco"
"6094",2009,94558,"adult",185,37.09997559,6055,"napa"
"6095",2014,92257,"adult",18,83.8,6025,"imperial"
"6096",2015,92844,"adult",57,29.8,6059,"orange"
"6097",2016,90254,"adult",18,11.2,6037,"los angeles"
"6098",2014,94065,"adult",17,17.9,6081,"san mateo"
"6099",2013,93280,"adult",49,23.3,6029,"kern"
"6100",2014,92253,"adult",54,19.8,6065,"riverside"
"6101",2013,94596,"child",24,70.1,6013,"contra costa"
"6102",2012,90745,"child",132,99,6037,"los angeles"
"6103",2014,92251,"adult",65,43.2,6025,"imperial"
"6104",2014,92250,"adult",24,44.9,6025,"imperial"
"6105",2016,94507,"adult",16,12,6013,"contra costa"
"6106",2014,94501,"adult",182,36.8,6001,"alameda"
"6107",2015,93723,"child",38,137,6019,"fresno"
"6108",2014,92249,"adult",17,34.5,6025,"imperial"
"6109",2016,92106,"adult",30,19.6,6073,"san diego"
"6110",2014,93555,"adult",145,66.4,6029,"kern"
"6111",2016,90503,"child",41,44.6,6037,"los angeles"
"6112",2015,94010,"adult",55,17.3,6081,"san mateo"
"6113",2014,92241,"adult",14,14.3,6065,"riverside"
"6114",2015,93444,"adult",53,37.4,6079,"san luis obispo"
"6115",2016,93631,"adult",32,26.3,6019,"fresno"
"6116",2013,95360,"child",27,73.7,6099,"stanislaus"
"6117",2014,92233,"adult",18,35.4,6025,"imperial"
"6118",2016,91364,"child",17,33.3,6037,"los angeles"
