Year,ZIP code,Age Group,Number of Visits,Age-adjusted rate,County Fips code,County
2014,91739,All Ages,104,27.6,6071,San Bernardino
2014,91740,0-17,40,75.2,6037,Los Angeles
2014,91740,18+,73,38.3,6037,Los Angeles
2014,91740,All Ages,113,47.8,6037,Los Angeles
2014,91741,0-17,19,35.2,6037,Los Angeles
2014,91741,18+,43,24.5,6037,Los Angeles
2014,91741,All Ages,62,27.2,6037,Los Angeles
2014,91744,0-17,269,116.1,6037,Los Angeles
2014,91744,18+,273,45.4,6037,Los Angeles
2014,91744,All Ages,542,63.6,6037,Los Angeles
2014,91745,0-17,77,73.7,6037,Los Angeles
2014,91745,18+,112,25.2,6037,Los Angeles
2014,91745,All Ages,189,37.7,6037,Los Angeles
2014,91746,0-17,74,87.8,6037,Los Angeles
2014,91746,18+,57,25.7,6037,Los Angeles
2014,91746,All Ages,131,41.7,6037,Los Angeles
2014,91748,0-17,43,52.2,6037,Los Angeles
2014,91748,18+,71,18.9,6037,Los Angeles
2014,91748,All Ages,114,27.5,6037,Los Angeles
2014,91750,0-17,28,45.3,6037,Los Angeles
2014,91750,18+,71,27,6037,Los Angeles
2014,91750,All Ages,99,31.7,6037,Los Angeles
2014,91752,0-17,70,77.7,6065,Riverside
2014,91752,18+,74,35.8,6065,Riverside
2014,91752,All Ages,144,46.6,6065,Riverside
2014,91754,0-17,43,73.8,6037,Los Angeles
2014,91754,18+,60,21.4,6037,Los Angeles
2014,91754,All Ages,103,34.9,6037,Los Angeles
2014,91755,0-17,18,38.7,6037,Los Angeles
2014,91755,18+,30,13,6037,Los Angeles
2014,91755,All Ages,48,19.6,6037,Los Angeles
2014,91761,0-17,114,71.8,6071,San Bernardino
2014,91761,18+,151,38.5,6071,San Bernardino
2014,91761,All Ages,265,47.1,6071,San Bernardino
2014,91762,0-17,160,101,6071,San Bernardino
2014,91762,18+,204,51.4,6071,San Bernardino
2014,91762,All Ages,364,64.2,6071,San Bernardino
2014,91763,0-17,82,76.2,6071,San Bernardino
2014,91763,18+,152,57.6,6071,San Bernardino
2014,91763,All Ages,234,62.4,6071,San Bernardino
2014,91764,0-17,124,74.9,6071,San Bernardino
2014,91764,18+,232,58.3,6071,San Bernardino
2014,91764,All Ages,356,62.6,6071,San Bernardino
2014,91765,0-17,36,42.9,6037,Los Angeles
2014,91765,18+,65,16.7,6037,Los Angeles
2014,91765,All Ages,101,23.4,6037,Los Angeles
2014,91766,0-17,204,98.7,6037,Los Angeles
2014,91766,18+,282,58.2,6037,Los Angeles
2014,91766,All Ages,486,68.7,6037,Los Angeles
2014,91767,0-17,151,115.8,6037,Los Angeles
2014,91767,18+,251,71.6,6037,Los Angeles
2014,91767,All Ages,402,83,6037,Los Angeles
2014,91768,0-17,110,118.6,6037,Los Angeles
2014,91768,18+,102,41.8,6037,Los Angeles
2014,91768,All Ages,212,61.6,6037,Los Angeles
2014,91770,0-17,73,55.6,6037,Los Angeles
2014,91770,18+,116,22.7,6037,Los Angeles
2014,91770,All Ages,189,31.2,6037,Los Angeles
2014,91773,0-17,43,68,6037,Los Angeles
2014,91773,18+,73,26,6037,Los Angeles
2014,91773,All Ages,116,36.8,6037,Los Angeles
2014,91775,0-17,16,32.5,6037,Los Angeles
2014,91775,18+,17,8.5,6037,Los Angeles
2014,91775,All Ages,33,14.7,6037,Los Angeles
2014,91776,0-17,51,70.7,6037,Los Angeles
2014,91776,18+,84,26.6,6037,Los Angeles
2014,91776,All Ages,135,38,6037,Los Angeles
2014,91780,0-17,18,28.7,6037,Los Angeles
2014,91780,18+,38,14.1,6037,Los Angeles
2014,91780,All Ages,56,17.9,6037,Los Angeles
2014,91784,0-17,30,61,6071,San Bernardino
2014,91784,18+,46,24.4,6071,San Bernardino
2014,91784,All Ages,76,33.8,6071,San Bernardino
2014,91786,0-17,98,78.2,6071,San Bernardino
2014,91786,18+,192,47.5,6071,San Bernardino
2014,91786,All Ages,290,55.4,6071,San Bernardino
2014,91789,0-17,28,42.4,6037,Los Angeles
2014,91789,18+,41,11.6,6037,Los Angeles
2014,91789,All Ages,69,19.5,6037,Los Angeles
2014,91790,0-17,84,78,6037,Los Angeles
2014,91790,18+,143,41.6,6037,Los Angeles
2014,91790,All Ages,227,51,6037,Los Angeles
2014,91791,0-17,37,55.3,6037,Los Angeles
2014,91791,18+,72,30.5,6037,Los Angeles
2014,91791,All Ages,109,36.8,6037,Los Angeles
2014,91792,0-17,48,67.8,6037,Los Angeles
2014,91792,18+,70,27.8,6037,Los Angeles
2014,91792,All Ages,118,38.1,6037,Los Angeles
2014,91801,0-17,58,61.5,6037,Los Angeles
2014,91801,18+,66,15,6037,Los Angeles
2014,91801,All Ages,124,27,6037,Los Angeles
2014,91803,0-17,37,64.3,6037,Los Angeles
2014,91803,18+,33,12.9,6037,Los Angeles
2014,91803,All Ages,70,26.1,6037,Los Angeles
2014,91901,0-17,12,35.2,6073,San Diego
2014,91901,18+,24,17.4,6073,San Diego
2014,91901,All Ages,36,22,6073,San Diego
2014,91902,0-17,16,44.6,6073,San Diego
2014,91902,18+,35,27.2,6073,San Diego
2014,91902,All Ages,51,31.7,6073,San Diego
2014,91910,0-17,202,112.4,6073,San Diego
2014,91910,18+,197,33.7,6073,San Diego
2014,91910,All Ages,399,54,6073,San Diego
2014,91911,0-17,201,90.1,6073,San Diego
2014,91911,18+,278,44.8,6073,San Diego
2014,91911,All Ages,479,56.5,6073,San Diego
2014,91913,0-17,49,38.2,6073,San Diego
2014,91913,18+,46,15.7,6073,San Diego
2014,91913,All Ages,95,21.5,6073,San Diego
2014,91915,0-17,38,46.1,6073,San Diego
2014,91915,18+,25,15.6,6073,San Diego
2014,91915,All Ages,63,23.4,6073,San Diego
2014,91932,0-17,69,106.7,6073,San Diego
2014,91932,18+,94,50.5,6073,San Diego
2014,91932,All Ages,163,65,6073,San Diego
2014,91935,18+,13,10.7,6073,San Diego
2014,91935,All Ages,19,17.6,6073,San Diego
2014,91941,0-17,31,42.3,6073,San Diego
2014,91941,18+,64,26.8,6073,San Diego
2014,91941,All Ages,95,30.8,6073,San Diego
2014,91942,0-17,57,79.4,6073,San Diego
2014,91942,18+,96,31,6073,San Diego
2014,91942,All Ages,153,43.5,6073,San Diego
2014,91945,0-17,74,115.6,6073,San Diego
2014,91945,18+,98,53.3,6073,San Diego
2014,91945,All Ages,172,69.3,6073,San Diego
2014,91950,0-17,182,119.2,6073,San Diego
2014,91950,18+,245,55.4,6073,San Diego
2014,91950,All Ages,427,71.9,6073,San Diego
2014,91977,0-17,155,100.6,6073,San Diego
2014,91977,18+,166,38.4,6073,San Diego
2014,91977,All Ages,321,54.4,6073,San Diego
2014,91978,0-17,14,67.4,6073,San Diego
2014,91978,18+,18,24.6,6073,San Diego
2014,91978,All Ages,32,35.6,6073,San Diego
2014,92007,18+,22,27.9,6073,San Diego
2014,92007,All Ages,30,31.3,6073,San Diego
2014,92008,0-17,12,24.7,6073,San Diego
2014,92008,18+,35,15,6073,San Diego
2014,92008,All Ages,47,17.5,6073,San Diego
2014,92009,0-17,25,22.6,6073,San Diego
2014,92009,18+,27,8.7,6073,San Diego
2014,92009,All Ages,52,12.3,6073,San Diego
2014,92010,18+,22,19.9,6073,San Diego
2014,92010,All Ages,30,20.5,6073,San Diego
2014,92011,0-17,17,32.9,6073,San Diego
2014,92011,18+,28,15.8,6073,San Diego
2014,92011,All Ages,45,20.2,6073,San Diego
2014,92019,0-17,44,45.6,6073,San Diego
2014,92019,18+,85,24.3,6073,San Diego
2014,92019,All Ages,129,29.8,6073,San Diego
2014,92020,0-17,96,64.5,6073,San Diego
2014,92020,18+,177,39.7,6073,San Diego
2014,92020,All Ages,273,46.1,6073,San Diego
2014,92021,0-17,108,73.6,6073,San Diego
2014,92021,18+,198,43.3,6073,San Diego
2014,92021,All Ages,306,51.1,6073,San Diego
2014,92024,0-17,29,28.3,6073,San Diego
2014,92024,18+,52,14.2,6073,San Diego
2014,92024,All Ages,81,17.8,6073,San Diego
2014,92025,0-17,57,42.1,6073,San Diego
2014,92025,18+,104,30.2,6073,San Diego
2014,92025,All Ages,161,33.2,6073,San Diego
2014,92026,0-17,52,40.9,6073,San Diego
2014,92026,18+,88,23.6,6073,San Diego
2014,92026,All Ages,140,28.1,6073,San Diego
2014,92027,0-17,80,53.6,6073,San Diego
2014,92027,18+,122,30.8,6073,San Diego
2014,92027,All Ages,202,36.7,6073,San Diego
2014,92028,0-17,69,43,6073,San Diego
2014,92028,18+,98,22.1,6073,San Diego
2014,92028,All Ages,167,27.5,6073,San Diego
2014,92029,0-17,15,36.4,6073,San Diego
2014,92029,18+,19,13.1,6073,San Diego
2014,92029,All Ages,34,19.1,6073,San Diego
2014,92037,0-17,16,26.1,6073,San Diego
2014,92037,18+,20,6.5,6073,San Diego
2014,92037,All Ages,36,11.5,6073,San Diego
2014,92040,0-17,58,57.3,6073,San Diego
2014,92040,18+,105,30.3,6073,San Diego
2014,92040,All Ages,163,37.2,6073,San Diego
2014,92054,0-17,38,40.4,6073,San Diego
2014,92054,18+,99,31.6,6073,San Diego
2014,92054,All Ages,137,33.8,6073,San Diego
2014,92056,0-17,49,44.4,6073,San Diego
2014,92056,18+,90,23.8,6073,San Diego
2014,92056,All Ages,139,29.1,6073,San Diego
2014,92057,0-17,43,29.8,6073,San Diego
2014,92057,18+,96,22.6,6073,San Diego
2014,92057,All Ages,139,24.5,6073,San Diego
2014,92058,0-17,40,41.1,6073,San Diego
2014,92058,18+,51,25.3,6073,San Diego
2014,92058,All Ages,91,29.4,6073,San Diego
2014,92064,0-17,35,34.3,6073,San Diego
2014,92064,18+,50,13.8,6073,San Diego
2014,92064,All Ages,85,19,6073,San Diego
2014,92065,0-17,33,39.3,6073,San Diego
2014,92065,18+,46,17.5,6073,San Diego
2014,92065,All Ages,79,23.1,6073,San Diego
2014,92069,0-17,51,36.9,6073,San Diego
2014,92069,18+,60,17.7,6073,San Diego
2014,92069,All Ages,111,22.6,6073,San Diego
2014,92071,0-17,50,39.7,6073,San Diego
2014,92071,18+,118,28.3,6073,San Diego
2014,92071,All Ages,168,31.3,6073,San Diego
2014,92075,All Ages,19,18.6,6073,San Diego
2014,92078,0-17,38,31.1,6073,San Diego
2014,92078,18+,44,12.2,6073,San Diego
2014,92078,All Ages,82,17.1,6073,San Diego
2014,92081,0-17,19,32.7,6073,San Diego
2014,92081,18+,35,15.1,6073,San Diego
2014,92081,All Ages,54,19.6,6073,San Diego
2014,92082,0-17,17,35.1,6073,San Diego
2014,92082,18+,42,25.4,6073,San Diego
2014,92082,All Ages,59,27.9,6073,San Diego
2014,92083,0-17,59,55.2,6073,San Diego
2014,92083,18+,110,42.2,6073,San Diego
2014,92083,All Ages,169,45.6,6073,San Diego
2014,92084,0-17,53,42.7,6073,San Diego
2014,92084,18+,93,28.1,6073,San Diego
2014,92084,All Ages,146,31.9,6073,San Diego
2014,92101,0-17,32,128.9,6073,San Diego
2014,92101,18+,238,73.3,6073,San Diego
2014,92101,All Ages,270,87.6,6073,San Diego
2014,92102,0-17,159,138.2,6073,San Diego
2014,92102,18+,153,50.4,6073,San Diego
2014,92102,All Ages,312,73.1,6073,San Diego
2014,92103,0-17,15,49.9,6073,San Diego
2014,92103,18+,90,32.2,6073,San Diego
2014,92103,All Ages,105,36.7,6073,San Diego
2014,92104,0-17,58,66.5,6073,San Diego
2014,92104,18+,146,37.7,6073,San Diego
2014,92104,All Ages,204,45.1,6073,San Diego
2014,92105,0-17,229,105.3,6073,San Diego
2014,92105,18+,273,58.6,6073,San Diego
2014,92105,All Ages,502,70.7,6073,San Diego
2014,92106,0-17,14,34.6,6073,San Diego
2014,92106,18+,24,16.5,6073,San Diego
2014,92106,All Ages,38,21.2,6073,San Diego
2014,92107,18+,42,16.9,6073,San Diego
2014,92107,All Ages,53,20.7,6073,San Diego
2014,92108,0-17,21,94.1,6073,San Diego
2014,92108,18+,26,24.8,6073,San Diego
2014,92108,All Ages,47,42.7,6073,San Diego
2014,92109,0-17,29,66.3,6073,San Diego
2014,92109,18+,69,20.5,6073,San Diego
2014,92109,All Ages,98,32.3,6073,San Diego
2014,92110,0-17,20,45.7,6073,San Diego
2014,92110,18+,57,27.5,6073,San Diego
2014,92110,All Ages,77,32.2,6073,San Diego
2014,92111,0-17,95,94,6073,San Diego
2014,92111,18+,92,24.4,6073,San Diego
2014,92111,All Ages,187,42.3,6073,San Diego
2014,92113,0-17,234,143.7,6073,San Diego
2014,92113,18+,241,74.7,6073,San Diego
2014,92113,All Ages,475,92.5,6073,San Diego
2014,92114,0-17,213,128.9,6073,San Diego
2014,92114,18+,318,66.6,6073,San Diego
2014,92114,All Ages,531,82.6,6073,San Diego
2014,92115,0-17,135,108.7,6073,San Diego
2014,92115,18+,183,40.4,6073,San Diego
2014,92115,All Ages,318,58,6073,San Diego
2014,92116,0-17,49,96.7,6073,San Diego
2014,92116,18+,64,26.2,6073,San Diego
2014,92116,All Ages,113,44.3,6073,San Diego
2014,92117,0-17,77,81.4,6073,San Diego
2014,92117,18+,109,25.4,6073,San Diego
2014,92117,All Ages,186,39.8,6073,San Diego
2014,92118,0-17,15,44.7,6073,San Diego
2014,92118,All Ages,26,16,6073,San Diego
2014,92119,0-17,24,56.6,6073,San Diego
2014,92119,18+,26,12.2,6073,San Diego
2014,92119,All Ages,50,23.6,6073,San Diego
2014,92120,0-17,31,64.9,6073,San Diego
2014,92120,18+,50,25.2,6073,San Diego
2014,92120,All Ages,81,35.4,6073,San Diego
2014,92122,0-17,26,40.4,6073,San Diego
2014,92122,18+,40,9.7,6073,San Diego
2014,92122,All Ages,66,17.6,6073,San Diego
2014,92123,0-17,58,85.8,6073,San Diego
2014,92123,18+,58,26.7,6073,San Diego
2014,92123,All Ages,116,41.9,6073,San Diego
2014,92124,0-17,38,38.1,6073,San Diego
2014,92124,18+,28,14.5,6073,San Diego
2014,92124,All Ages,66,20.6,6073,San Diego
2014,92126,0-17,94,61.3,6073,San Diego
2014,92126,18+,109,20.6,6073,San Diego
2014,92126,All Ages,203,31.1,6073,San Diego
2014,92127,0-17,31,22.3,6073,San Diego
2014,92127,18+,34,11.2,6073,San Diego
2014,92127,All Ages,65,14.1,6073,San Diego
2014,92128,0-17,32,34.1,6073,San Diego
2014,92128,18+,53,12,6073,San Diego
2014,92128,All Ages,85,17.7,6073,San Diego
2014,92129,0-17,42,33.5,6073,San Diego
2014,92129,18+,82,22.5,6073,San Diego
2014,92129,All Ages,124,25.3,6073,San Diego
2014,92130,0-17,21,15.6,6073,San Diego
2014,92130,18+,22,6.3,6073,San Diego
2014,92130,All Ages,43,8.7,6073,San Diego
2014,92131,0-17,29,30,6073,San Diego
2014,92131,18+,24,10.6,6073,San Diego
2014,92131,All Ages,53,15.6,6073,San Diego
2014,92139,0-17,80,88.6,6073,San Diego
2014,92139,18+,96,35.3,6073,San Diego
2014,92139,All Ages,176,49,6073,San Diego
2014,92154,0-17,155,77.4,6073,San Diego
2014,92154,18+,144,26.1,6073,San Diego
2014,92154,All Ages,299,39.3,6073,San Diego
2014,92173,0-17,81,96.1,6073,San Diego
2014,92173,18+,84,40.5,6073,San Diego
2014,92173,All Ages,165,54.8,6073,San Diego
2014,92201,0-17,148,79.2,6065,Riverside
2014,92201,18+,188,42.8,6065,Riverside
2014,92201,All Ages,336,52.2,6065,Riverside
2014,92203,0-17,31,42.4,6065,Riverside
2014,92203,18+,39,17.7,6065,Riverside
2014,92203,All Ages,70,24,6065,Riverside
2014,92211,18+,30,14.7,6065,Riverside
2014,92211,All Ages,40,21.5,6065,Riverside
2014,92220,0-17,81,113.8,6065,Riverside
2014,92220,18+,139,60.6,6065,Riverside
2014,92220,All Ages,220,74.3,6065,Riverside
2014,92223,0-17,99,74.4,6065,Riverside
2014,92223,18+,124,36.6,6065,Riverside
2014,92223,All Ages,223,46.4,6065,Riverside
2014,92225,0-17,59,118.3,6065,Riverside
2014,92225,18+,63,32.5,6065,Riverside
2014,92225,All Ages,122,54.6,6065,Riverside
2014,92227,0-17,188,212.8,6025,Imperial
2014,92227,18+,160,90.7,6025,Imperial
2014,92227,All Ages,348,122.2,6025,Imperial
2014,92230,18+,30,147,6065,Riverside
2014,92230,All Ages,43,150.7,6065,Riverside
2014,92231,0-17,117,102.2,6025,Imperial
2014,92231,18+,117,39.9,6025,Imperial
2014,92231,All Ages,234,55.9,6025,Imperial
2014,92233,18+,18,35.4,6025,Imperial
2014,92233,All Ages,38,62.1,6025,Imperial
2014,92234,0-17,55,43.3,6065,Riverside
2014,92234,18+,111,30.6,6065,Riverside
2014,92234,All Ages,166,33.8,6065,Riverside
2014,92236,0-17,123,79.7,6065,Riverside
2014,92236,18+,103,37.6,6065,Riverside
2014,92236,All Ages,226,48.5,6065,Riverside
2014,92240,0-17,80,76,6065,Riverside
2014,92240,18+,127,52,6065,Riverside
2014,92240,All Ages,207,58.2,6065,Riverside
2014,92241,0-17,12,60.1,6065,Riverside
2014,92241,18+,14,14.3,6065,Riverside
2014,92241,All Ages,26,26.1,6065,Riverside
2014,92243,0-17,260,184.4,6025,Imperial
2014,92243,18+,289,78.2,6025,Imperial
2014,92243,All Ages,549,105.6,6025,Imperial
2014,92249,0-17,32,135.2,6025,Imperial
2014,92249,18+,17,34.5,6025,Imperial
2014,92249,All Ages,49,60.5,6025,Imperial
2014,92250,0-17,41,187.8,6025,Imperial
2014,92250,18+,24,44.9,6025,Imperial
2014,92250,All Ages,65,81.7,6025,Imperial
2014,92251,0-17,72,125.5,6025,Imperial
2014,92251,18+,65,43.2,6025,Imperial
2014,92251,All Ages,137,64.4,6025,Imperial
2014,92252,18+,49,66.8,6071,San Bernardino
2014,92252,All Ages,57,60.4,6071,San Bernardino
2014,92253,0-17,52,66.3,6065,Riverside
2014,92253,18+,54,19.8,6065,Riverside
2014,92253,All Ages,106,31.8,6065,Riverside
2014,92254,0-17,22,42.8,6065,Riverside
2014,92254,18+,17,21,6065,Riverside
2014,92254,All Ages,39,26.6,6065,Riverside
2014,92257,18+,18,83.8,6025,Imperial
2014,92257,All Ages,23,115.4,6025,Imperial
2014,92260,0-17,24,52.6,6065,Riverside
2014,92260,18+,34,14.4,6065,Riverside
2014,92260,All Ages,58,24.2,6065,Riverside
2014,92262,0-17,28,63.5,6065,Riverside
2014,92262,18+,83,39.7,6065,Riverside
2014,92262,All Ages,111,45.8,6065,Riverside
2014,92264,0-17,14,83,6065,Riverside
2014,92264,18+,38,29.9,6065,Riverside
2014,92264,All Ages,52,43.6,6065,Riverside
2014,92270,18+,20,16.2,6065,Riverside
2014,92270,All Ages,28,22.8,6065,Riverside
2014,92274,0-17,46,60.6,6065,Riverside
2014,92274,18+,39,23.4,6065,Riverside
2014,92274,All Ages,85,33,6065,Riverside
2014,92276,18+,15,28.7,6065,Riverside
2014,92276,All Ages,26,38.8,6065,Riverside
2014,92277,18+,35,24.6,6071,San Bernardino
2014,92277,All Ages,44,21.5,6071,San Bernardino
2014,92284,0-17,27,48.2,6071,San Bernardino
2014,92284,18+,50,26.4,6071,San Bernardino
2014,92284,All Ages,77,32,6071,San Bernardino
2014,92301,0-17,153,129.3,6071,San Bernardino
2014,92301,18+,192,91,6071,San Bernardino
2014,92301,All Ages,345,100.8,6071,San Bernardino
2014,92307,0-17,114,119.4,6071,San Bernardino
2014,92307,18+,199,71.6,6071,San Bernardino
2014,92307,All Ages,313,84,6071,San Bernardino
2014,92308,0-17,96,90.7,6071,San Bernardino
2014,92308,18+,138,47.1,6071,San Bernardino
2014,92308,All Ages,234,58.3,6071,San Bernardino
2014,92311,0-17,150,154.3,6071,San Bernardino
2014,92311,18+,263,113,6071,San Bernardino
2014,92311,All Ages,413,123.7,6071,San Bernardino
2014,92313,0-17,29,104.6,6071,San Bernardino
2014,92313,18+,19,21.6,6071,San Bernardino
2014,92313,All Ages,48,43,6071,San Bernardino
2014,92314,18+,36,35.8,6071,San Bernardino
2014,92314,All Ages,45,34.5,6071,San Bernardino
2014,92315,18+,21,78.1,6071,San Bernardino
2014,92315,All Ages,32,93,6071,San Bernardino
2014,92316,0-17,98,104.1,6071,San Bernardino
2014,92316,18+,126,59.1,6071,San Bernardino
2014,92316,All Ages,224,70.7,6071,San Bernardino
2014,92320,18+,26,43.5,6065,Riverside
2014,92320,All Ages,36,50.2,6065,Riverside
2014,92324,0-17,157,90.9,6071,San Bernardino
2014,92324,18+,196,50.6,6071,San Bernardino
2014,92324,All Ages,353,61,6071,San Bernardino
2014,92325,18+,60,180.1,6071,San Bernardino
2014,92325,All Ages,76,186.3,6071,San Bernardino
2014,92335,0-17,259,82.4,6071,San Bernardino
2014,92335,18+,316,50.2,6071,San Bernardino
2014,92335,All Ages,575,58.5,6071,San Bernardino
2014,92336,0-17,163,60.4,6071,San Bernardino
2014,92336,18+,179,27.8,6071,San Bernardino
2014,92336,All Ages,342,36.2,6071,San Bernardino
2014,92337,0-17,70,62.2,6071,San Bernardino
2014,92337,18+,104,43.7,6071,San Bernardino
2014,92337,All Ages,174,48.4,6071,San Bernardino
2014,92342,18+,30,69.4,6071,San Bernardino
2014,92342,All Ages,38,66,6071,San Bernardino
2014,92344,0-17,33,51.5,6071,San Bernardino
2014,92344,18+,33,23.6,6071,San Bernardino
2014,92344,All Ages,66,30.8,6071,San Bernardino
2014,92345,0-17,200,83.3,6071,San Bernardino
2014,92345,18+,355,63.5,6071,San Bernardino
2014,92345,All Ages,555,68.6,6071,San Bernardino
2014,92346,0-17,127,85.5,6071,San Bernardino
2014,92346,18+,131,31.4,6071,San Bernardino
2014,92346,All Ages,258,45.4,6071,San Bernardino
2014,92352,All Ages,18,68.9,6071,San Bernardino
2014,92354,0-17,49,102.1,6071,San Bernardino
2014,92354,18+,39,20.9,6071,San Bernardino
2014,92354,All Ages,88,41.8,6071,San Bernardino
2014,92356,18+,33,61.5,6071,San Bernardino
2014,92356,All Ages,39,56.8,6071,San Bernardino
2014,92359,18+,27,40.5,6071,San Bernardino
2014,92359,All Ages,38,45,6071,San Bernardino
2014,92363,18+,88,237.7,6071,San Bernardino
2014,92363,All Ages,125,252.2,6071,San Bernardino
2014,92371,0-17,18,45.1,6071,San Bernardino
2014,92371,18+,65,46.8,6071,San Bernardino
2014,92371,All Ages,83,46.4,6071,San Bernardino
2014,92372,18+,16,50.8,6071,San Bernardino
2014,92372,All Ages,24,57.9,6071,San Bernardino
2014,92373,0-17,51,78.4,6071,San Bernardino
2014,92373,18+,57,23.1,6071,San Bernardino
2014,92373,All Ages,108,37.4,6071,San Bernardino
2014,92374,0-17,82,83.5,6071,San Bernardino
2014,92374,18+,99,30,6071,San Bernardino
2014,92374,All Ages,181,43.8,6071,San Bernardino
2014,92376,0-17,283,105.3,6071,San Bernardino
2014,92376,18+,340,59.3,6071,San Bernardino
2014,92376,All Ages,623,71.1,6071,San Bernardino
2014,92377,0-17,26,49.9,6071,San Bernardino
2014,92377,18+,58,37.3,6071,San Bernardino
2014,92377,All Ages,84,40.5,6071,San Bernardino
2014,92392,0-17,195,111.9,6071,San Bernardino
2014,92392,18+,236,61.2,6071,San Bernardino
2014,92392,All Ages,431,74.3,6071,San Bernardino
2014,92394,0-17,112,104,6071,San Bernardino
2014,92394,18+,171,63,6071,San Bernardino
2014,92394,All Ages,283,73.6,6071,San Bernardino
2014,92395,0-17,153,119.2,6071,San Bernardino
2014,92395,18+,240,75.5,6071,San Bernardino
2014,92395,All Ages,393,86.7,6071,San Bernardino
2014,92399,0-17,49,37.9,6071,San Bernardino
2014,92399,18+,109,25.8,6071,San Bernardino
2014,92399,All Ages,158,28.9,6071,San Bernardino
2014,92401,All Ages,47,242,6071,San Bernardino
2014,92404,0-17,326,166.1,6071,San Bernardino
2014,92404,18+,395,86.7,6071,San Bernardino
2014,92404,All Ages,721,107.2,6071,San Bernardino
2014,92405,0-17,147,166.6,6071,San Bernardino
2014,92405,18+,182,91.4,6071,San Bernardino
2014,92405,All Ages,329,110.8,6071,San Bernardino
2014,92407,0-17,215,124.1,6071,San Bernardino
2014,92407,18+,252,57.4,6071,San Bernardino
2014,92407,All Ages,467,74.6,6071,San Bernardino
2014,92408,0-17,40,85.1,6071,San Bernardino
2014,92408,18+,40,40,6071,San Bernardino
2014,92408,All Ages,80,51.7,6071,San Bernardino
2014,92410,0-17,220,126.9,6071,San Bernardino
2014,92410,18+,356,108.6,6071,San Bernardino
2014,92410,All Ages,576,113.3,6071,San Bernardino
2014,92411,0-17,181,198.3,6071,San Bernardino
2014,92411,18+,295,170.6,6071,San Bernardino
2014,92411,All Ages,476,177.8,6071,San Bernardino
2014,92501,0-17,64,121.9,6065,Riverside
2014,92501,18+,130,81.9,6065,Riverside
2014,92501,All Ages,194,92.2,6065,Riverside
2014,92503,0-17,171,68.3,6065,Riverside
2014,92503,18+,240,38.1,6065,Riverside
2014,92503,All Ages,411,45.9,6065,Riverside
2014,92504,0-17,95,69.6,6065,Riverside
2014,92504,18+,214,51.8,6065,Riverside
2014,92504,All Ages,309,56.4,6065,Riverside
2014,92505,0-17,124,92.7,6065,Riverside
2014,92505,18+,121,32.7,6065,Riverside
2014,92505,All Ages,245,48.2,6065,Riverside
2014,92506,0-17,56,61.2,6065,Riverside
2014,92506,18+,86,27.7,6065,Riverside
2014,92506,All Ages,142,36.3,6065,Riverside
2014,92507,0-17,142,114.7,6065,Riverside
2014,92507,18+,193,51.8,6065,Riverside
2014,92507,All Ages,335,68,6065,Riverside
2014,92508,0-17,30,30.9,6065,Riverside
2014,92508,18+,50,18.3,6065,Riverside
2014,92508,All Ages,80,21.6,6065,Riverside
2014,92509,0-17,165,73.5,6065,Riverside
2014,92509,18+,223,41.2,6065,Riverside
2014,92509,All Ages,388,49.5,6065,Riverside
2014,92530,0-17,90,58.8,6065,Riverside
2014,92530,18+,142,38.8,6065,Riverside
